imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,males_allages_avg_vote,females_allages_avg_vote,top1000_voters_rating
tt0166396,7.3,24024,7.5,8,7.3,7.6,6.7
tt0166476,7.2,897,7.3,7,7.2,7.4,4.9
tt0166485,6.7,34511,6.9,7,6.5,7,6.3
tt0166486,7.9,265,8,8,7.9,7.3,3.8
tt0166499,6.8,101,7.2,7,6.6,7,6.7
tt0166503,6.9,512,7.5,8,6.9,7,6.2
tt0166514,6.8,400,6.9,7,6.8,7.1,5.8
tt0166544,6.3,251,6.5,6,6.2,6.2,7
tt0166556,6.9,3797,7,7,6.9,6.9,7.5
tt0166601,5.9,576,6.2,6,5.6,6.6,5.4
tt0166604,6.5,2269,7.9,8,6.5,6.5,4.8
tt0166621,5.7,152,6.1,6,5.7,5.5,6
tt0166635,6.7,267,6.8,7,6.7,6.4,6.2
tt0166653,4.2,3038,4.3,4,4.2,4.4,4.9
tt0166674,4.5,368,4.7,5,4.5,3.9,4.2
tt0166681,4.2,154,4.6,4,4,4.2,3.5
tt0166695,5.5,216,6.1,6,5.5,5.7,4.6
tt0166707,6.8,641,7.2,7,6.8,7,5.5
tt0166709,6.9,646,7.1,7,6.8,7.3,4.9
tt0166722,7.2,130,7.4,8,7,7.8,3.7
tt0166770,6.9,104,7.7,9,6.8,5.2,4
tt0166788,6.2,145,6.2,6,6.2,6.1,5.8
tt0166794,4.9,185,6.1,6,4.9,4.4,4.2
tt0166803,6.5,111,6.9,7,6.4,7,6.2
tt0166804,7.2,434,7.3,7,7.1,7.3,5.2
tt0166808,6.2,1387,6.4,7,6.2,6.3,5.9
tt0166811,4.4,140,4.7,4,4.2,4.9,4.3
tt0166813,7.1,59455,7.4,7,6.9,7.6,6.2
tt0166817,5.5,193,7.8,10,5.2,6.5,4.3
tt0166843,5.1,503,5.4,6,5.1,4.4,4.3
tt0166851,6.7,182,7.3,8,6.8,6.1,2.8
tt0166890,7.1,118,7.1,7,6.9,7.4,4.2
tt0166896,8,76063,7.9,8,8,7.9,7.6
tt0166924,7.9,297178,7.9,8,8,7.7,7.5
tt0166943,6.8,11456,6.9,7,6.6,7,5.9
tt0166948,5.8,370,6.3,6,5.7,5.8,5.2
tt0166983,5.3,134,5.5,5,5.3,4.7,5
tt0166985,5.5,192,5.9,6,5.4,7.7,5
tt0166986,4.7,152,5.1,5,4.7,4.5,5
tt0166996,6.2,144,6.5,7,6.2,5.6,6.6
tt0167059,6.5,1767,6.9,7,6.4,6.7,5.8
tt0167082,5.9,305,6.1,6,5.8,6.4,5.2
tt0167083,6.2,164,6.2,6,6.1,6.5,6.2
tt0167107,4.6,160,5,5,4.7,4,4.9
tt0167110,5,133,5.8,6,5.1,2.5,4.5
tt0167115,6.2,359,7.2,8,6.1,6.3,5.2
tt0167116,6,2896,6.3,6,6,6.5,5.3
tt0167125,6.6,323,6.8,7,6.6,6.6,6.7
tt0167132,6.6,2791,6.7,7,6.6,6.3,5.7
tt0167137,6.9,4002,7.1,7,6.7,7.4,6
tt0167144,7.9,285,7.8,8,7.5,8.7,3.9
tt0167145,4.5,381,4.6,5,4.5,4.5,5
tt0167147,6.2,2057,6.2,6,6.2,6.4,5.5
tt0167150,4.6,251,4.9,5,4.5,4.8,4.5
tt0167165,4.8,403,5.2,5,4.9,3.4,4.5
tt0167183,4.5,184,6.1,6,4,4.6,4.5
tt0167190,6.8,295236,6.9,7,6.8,6.8,6.9
tt0167194,4.1,291,4.4,4,4.1,4.2,4.5
tt0167195,6.1,115,6,6,5.9,6.3,6.2
tt0167203,5.6,4193,5.7,6,5.4,6.2,5.1
tt0167207,4.8,151,5.3,5,4.8,5.4,5.1
tt0167215,3.9,754,4.2,4,3.9,4.4,3.9
tt0167227,7.2,330,7.3,8,7.1,7.6,5.7
tt0167242,7.9,357,8,8,7.7,8,4.8
tt0167245,6.5,146,6.5,6,6.5,6.6,6.4
tt0167249,5.5,152,5.5,5,5.5,4.5,4.9
tt0167260,8.9,1533574,8.8,9,8.9,8.8,8.6
tt0167261,8.7,1387154,8.6,9,8.7,8.7,8.5
tt0167281,6.8,175,6.7,7,6.5,7.9,5.6
tt0167284,4.2,880,4.3,4,4.1,4.5,4
tt0167312,6.9,115,7.1,7,6.8,6.6,5.2
tt0167313,6.9,170,7.4,8,6.8,7.9,3.9
tt0167320,6,159,6.3,6,5.9,7,5.4
tt0167326,6.9,172,7.1,7,7,7.7,5.9
tt0167331,8.2,4270,8.4,9,8.1,8.5,5.8
tt0167336,5.7,154,6,6,5.7,5.5,5.4
tt0167341,5.4,905,5.6,6,5.3,5.6,5.4
tt0167346,7.2,205,7.6,8,6.9,7.7,4.3
tt0167350,4.9,1342,5,5,4.9,4.9,4.7
tt0167351,6.2,279,5.9,6,6,7,6
tt0167360,5.5,847,5.8,6,5.5,5.5,5.3
tt0167367,4.6,453,4.8,5,4.6,5.1,5
tt0167379,3.1,148,3.9,3.5,3,4.6,3.2
tt0167380,6.5,307,6.7,7,6.6,6.8,6.4
tt0167382,7,186,7.4,8,7.1,6.5,5
tt0167400,8.3,3578,8.1,9,8.2,8.5,6.3
tt0167404,8.1,861673,8.1,8,8.1,8.2,8.1
tt0167423,5.4,1427,5.6,6,5.4,5.9,5
tt0167427,5.1,17116,5.5,5,4.9,5.8,4.5
tt0167431,5,164,5.3,5,4.9,4.9,4.6
tt0167438,3.8,312,3.8,3,3.7,4.5,3.6
tt0167454,6.9,440,7.1,7,6.9,6.5,6.4
tt0167456,4.2,12645,4.6,4,4.1,4.9,3.9
tt0167460,5.2,141,5.6,5,5.2,6.1,4.6
tt0167472,5.9,194,6,6,5.8,5.3,4.1
tt0167474,7.4,369,7.5,8,7.3,7.8,6
tt0167479,7.1,1056,7.5,7,7.1,6.9,4.5
tt0167482,6.9,474,7.1,7,6.8,7.4,6.6
tt0167508,5.2,162,5.2,5,5.3,8,3.2
tt0167514,7.1,270,7.2,7,7,7.4,3.8
tt0167752,5.8,4382,5.8,6,5.7,6,5.3
tt0167773,5.5,124,6,6,5,5.3,6
tt0167787,6,114,6.2,6.5,6,6.5,7
tt0167825,2.5,1123,2.8,1,2.4,2.1,2.8
tt0167827,6.9,147,7,7,6.8,7.5,6.2
tt0167833,5.1,192,5.3,5,5,7,3.7
tt0167837,4,242,4.5,4,3.9,4.6,4.4
tt0167840,4.7,103,5.3,5,4.7,6.3,4.3
tt0167851,2.6,202,2.8,2,2.4,5.8,2.2
tt0167856,5.9,223,6,6,5.5,6,5.7
tt0167880,3.2,105,3.6,2,3.6,2.2,3.5
tt0167886,7.1,400,7.1,7,7.1,7.1,6.3
tt0167896,7,121,7.2,7,6.7,7.7,4.9
tt0167900,7.6,321,7.7,8,7.5,8,5.1
tt0167910,6.7,133,6.8,7,6.7,6.6,6.2
tt0167925,7,1349,7,7,7,6.8,6.2
tt0167926,7.4,2650,7.5,8,7.4,7.3,6.5
tt0167945,5.8,225,6.3,6,5.9,4.4,4.9
tt0167947,5.5,879,5.6,6,5.5,5.3,6.7
tt0167992,6.9,277,7,7,6.8,7.3,5.2
tt0168023,5.3,352,5.7,6,5.3,6.7,5.9
tt0168035,5.3,319,5.4,5,5.3,3.4,4.9
tt0168036,7.3,153,7.4,8,7.1,7.7,3.8
tt0168043,7.4,1700,7.6,8,7.4,7.3,5.5
tt0168047,7.6,393,8.1,9,7.4,7.4,4.7
tt0168068,3.2,179,3.7,3,3.3,3.4,3.4
tt0168076,5.4,185,8.1,9,5.1,7,2.2
tt0168080,6.6,2950,6.7,7,6.6,6.4,5.9
tt0168083,7.1,123,7,7,7,7.4,5.4
tt0168089,6.6,122,6.8,7,6.4,7.3,5
tt0168111,6.7,152,7.1,7,6.8,5.6,4
tt0168112,6.4,101,7.2,8,6.4,6.2,4.6
tt0168117,7,113,7.2,7,6.9,7.3,3.6
tt0168123,7,2224,7.2,7,7,7.2,6.7
tt0168137,5.7,158,5.8,6,5.9,4.5,5.7
tt0168154,7,149,7.9,9,7,5.8,2.6
tt0168172,2.5,6474,3,2,2.5,2.5,2.3
tt0168176,5.2,761,5.4,5,5,5.7,6.6
tt0168183,5.4,169,5.8,6,5.2,6,4
tt0168192,3.8,238,4.4,4,3.7,3.3,3.3
tt0168199,6.4,357,6.9,7,6,6.6,5.8
tt0168201,6.2,117,6.6,6,6.1,6.3,6.9
tt0168203,4.7,111,4.7,5,4.9,3.7,4
tt0168238,6.2,105,6.5,7,6.2,7.4,6.8
tt0168264,6.4,318,6.7,7,6.3,6.6,5.7
tt0168265,6.2,332,6.7,7,6.2,5.8,5.4
tt0168269,7.6,1018,7.8,8,7.5,8,6.4
tt0168270,5.6,326,5.7,6,5.7,5.1,5.6
tt0168446,7.1,2941,7.3,8,7.1,7.3,5.7
tt0168449,6.7,1790,7.1,7,6.6,7.1,5.8
tt0168465,7.1,215,7.4,7,7.1,6.9,4.5
tt0168473,4.7,454,5.2,5,4.3,5.2,4.1
tt0168482,6.4,180,6.6,7,6.3,6.5,5.9
tt0168485,7.3,105,7.8,8,7.1,8,2.8
tt0168487,7.5,163,7.7,8,7.4,7.3,3.6
tt0168492,4.8,186,4.9,5,4.7,5.7,4.7
tt0168496,6.7,823,7.1,7,6.7,6.7,5.9
tt0168499,6.7,102,7.2,7,6.7,7.1,4.2
tt0168501,6.8,8623,7,7,6.6,7.1,5.4
tt0168504,5.7,1464,6,6,5.7,4.9,5
tt0168516,5.9,723,6.4,6,5.9,5.8,6
tt0168529,6.6,526,7,7,6.6,6.9,4
tt0168563,5.7,360,6.8,7,5.5,5.9,5.5
tt0168574,8,495,8,8,7.8,8.6,5.4
tt0168578,5.2,102,5.6,6,4.9,9,4.7
tt0168589,7,346,7.4,8,6.9,6.6,4.1
tt0168594,6.6,232,7.1,7,6.4,8.8,5
tt0168612,5.6,146,6.2,6,5.5,5.3,6.5
tt0168626,7.2,207,7.4,7,7.2,6.9,6.8
tt0168629,8,95580,8,8,7.9,8.1,6.6
tt0168631,4.6,514,5.1,5,4.7,4.2,4.3
tt0168632,7,157,7,7,7.1,7.5,6.3
tt0168687,5.2,228,5.5,6,5.1,6.3,4.6
tt0168734,6.7,209,7.1,8,6.7,7.1,3.5
tt0168740,6.1,1847,6.3,6,6.1,6,6
tt0168749,6.8,669,7.2,7,6.6,7.5,4.2
tt0168780,6,254,6.2,6,5.9,5.8,4.9
tt0168785,4,673,4,3,3.6,6.8,4.1
tt0168786,7.3,31128,7.5,8,7.2,7.6,6.5
tt0168787,5.8,537,6.1,6,5.7,6.4,5.5
tt0168794,6.6,2934,6.9,7,6.5,6.5,6.2
tt0168805,5.6,289,6,6,5.6,5.4,4.5
tt0168819,6.7,228,7.4,8,6.7,6.7,2.9
tt0168848,6.1,198,6.7,7,6.2,6,6.3
tt0168855,6.2,156,6.9,7,6.3,5.4,5.6
tt0168856,5.9,5478,6.2,6,5.8,6.2,5.4
tt0168899,5.3,469,5.6,5,5.3,5.3,5.1
tt0168900,4.1,122,3.4,2,2.8,5.8,4
tt0168912,6.1,676,6.4,7,6.1,5.7,5.5
tt0168918,5.4,576,5.6,6,5.3,5.9,5.3
tt0168922,4.1,248,4.5,4,4.1,5.5,4
tt0168935,7.1,320,7.2,7,7,7.5,3.6
tt0168937,5.9,170,6.3,7,6,5.9,4.5
tt0168942,6.4,185,6.7,7,5.9,8,4.9
tt0168946,4.2,115,4.6,4,4,10,3.5
tt0168948,7,151,7.2,7,6.9,7.7,4.8
tt0168960,7.1,137,7.4,7,7.1,7.6,5.5
tt0168972,7.2,955,7.4,8,7.2,6.9,3.7
tt0168973,6.4,118,7.7,8,6.2,6.7,1.5
tt0168987,6.1,7513,6.5,7,5.9,6.4,5.6
tt0169025,6.4,356,6.8,7,6.4,7.1,6.4
tt0169069,7.4,258,7.5,8,7.4,7.4,3.9
tt0169079,7,161,7.3,7,7,6.9,6.2
tt0169083,6.3,325,6.8,7,6.3,6.7,6.3
tt0169085,7.3,121,7.5,8,7,8.8,5.2
tt0169102,8.1,95797,8.2,9,8.1,7.8,5.7
tt0169106,6.1,118,6.3,7,6,5.2,1
tt0169122,3.3,385,4.2,3,3.2,2.8,2.9
tt0169128,6.2,141,6.2,6,6.2,5.7,5.9
tt0169145,7.8,4252,7.9,8,7.8,8,5.8
tt0169156,6.4,158,6.4,7,6.4,6.8,5.4
tt0169161,5,227,5.5,5,5,5.5,4.5
tt0169164,7.1,1793,7.2,7,7.1,7,6.5
tt0169183,4.2,248,4.7,4,4.2,5,3.7
tt0169190,6.3,367,6.8,7,6.1,6.6,5.1
tt0169214,5.7,107,6.8,7,5.9,6.4,5.2
tt0169222,6.8,1999,7,7,6.8,6.9,5.5
tt0169272,5,644,5.3,5,5.1,4.9,4.8
tt0169282,6.9,108,7.4,8,7,5.3,3.9
tt0169299,6.2,4657,6.5,7,6.2,6.2,5.1
tt0169302,7,1875,7.2,7,6.9,7.2,5.7
tt0169324,6,576,6.2,6,6,6.4,5.7
tt0169333,6.2,400,6.3,7,6.1,7,5.7
tt0169347,6.5,877,6.8,7,6.2,6.8,5.3
tt0169364,6.5,560,7.1,7,6.4,7.1,6.2
tt0169376,4.9,665,5.8,6,4.9,4.7,4.2
tt0169388,6.6,157,7.3,8,6.5,6.5,4.9
tt0169396,5.5,186,6.1,6,5.7,5.3,5.4
tt0169403,5.8,113,6,6,5.9,5.4,5.6
tt0169534,6.9,180,7.7,8,6.9,6.5,2.5
tt0169543,5.7,647,5.7,6,5.7,5.8,6.7
tt0169547,8.3,1009384,8.3,9,8.4,8.1,8
tt0169548,6.2,345,6.1,6,6,6.2,5.3
tt0169606,4.7,102,5.2,5,4.5,4.6,4.6
tt0169614,7.1,127,7.2,7,7.1,6.5,5.6
tt0169618,6.9,112,7.9,9,6.6,7.9,4
tt0169619,4.1,199,4.5,4,4,4.8,4.3
tt0169620,4.6,925,4.6,4,4.6,4.4,3.9
tt0169635,7.4,194,8,9,7.2,8.1,3.4
tt0169638,6,411,6.2,6,6,6.6,5.8
tt0169639,5.7,279,7,7,5,6.3,4.8
tt0169716,7.1,210,7.4,7,7.1,6.7,6.3
tt0169718,7.1,253,7.4,8,6.9,7.6,4.1
tt0169731,8,684,8.3,9,7.8,8.4,4.5
tt0169806,6.4,119,7.5,9,5.5,8.4,3.3
tt0169826,5.2,136,5.8,6,5.2,3.5,3.6
tt0169828,8.7,3633,9.1,10,8.6,9.2,6.5
tt0169832,6.4,505,6.5,7,6.4,5.9,6
tt0169858,8.2,31484,8.2,9,8.1,7.9,6.2
tt0169863,6.1,314,6.4,6,6.1,7.3,5.9
tt0169880,7.5,10406,7.6,8,7.5,7.7,5.8
tt0169895,6,617,6.4,7,6,6.2,4.9
tt0169929,7.1,514,7.4,7,7,7.1,5.8
tt0169951,6.3,111,6.5,7,6.4,5.5,4.9
tt0170008,5.5,107,6.2,6,5.5,5.8,4
tt0170016,6.1,186704,6.3,6,5.9,6.7,5.7
tt0170049,6.7,122,7.1,7,6.2,7,6.5
tt0170082,4.3,287,5.3,5,4.2,3.9,2.5
tt0170107,4.6,768,4.9,5,4.7,4.1,4.7
tt0170114,7.1,117,7.2,8,7.1,7.1,3.3
tt0170161,5.9,102,5.7,6,5.8,7,
tt0170178,8.1,177,8.5,10,7.9,8.5,2
tt0170180,7,424,7,7,7,6.2,6.2
tt0170181,7,529,7,7,7.1,6.6,6.7
tt0170223,6.7,299,6.8,7,6.5,7.2,6.8
tt0170259,7.3,2980,7.5,8,7.2,7.4,5.8
tt0170260,5.6,433,5.2,6,5.6,6.5,5.1
tt0170301,7.5,108,7.8,8,7.2,8.4,1
tt0170313,6.7,114,7.4,8,6.7,6.3,3
tt0170318,7.7,103,8.2,10,7.7,7.9,2.5
tt0170351,6,2775,6.4,6,6,6.2,6
tt0170407,5.3,400,5.7,6,5.4,4.3,4.7
tt0170452,5.1,512,5.6,6,5.1,5.3,5
tt0170454,3.1,233,3.9,4,3.2,3.1,3.8
tt0170459,2.8,161,3.6,3,2.9,2.4,2.9
tt0170487,7.3,133,7.6,8,7,7.5,3.2
tt0170508,6.8,142,7.2,7.5,6.5,7.3,3.1
tt0170517,6.1,542,6.2,7,6.2,6.2,5.4
tt0170544,7.3,2490,7.5,8,7.3,7.4,5.5
tt0170549,6,122,6.3,6,5.8,6.2,4.7
tt0170595,7.1,112,7.1,7.5,6.8,6.8,3.5
tt0170623,6.3,100,6.3,7,6.3,5,5
tt0170624,6,181,6.9,7,5.6,7.3,4.7
tt0170626,6.5,113,7.2,7,6.2,7.5,6
tt0170634,5.5,190,5.4,5,5.4,5.8,5.9
tt0170691,7,36635,7.1,7,6.9,7.2,6.5
tt0170704,7,227,6.9,7,6.9,7.7,5.4
tt0170705,7.7,8363,7.8,8,7.6,8.1,6.4
tt0170772,6.6,169,6.9,7,6.7,7.6,4.7
tt0170783,9.1,3011,9.3,10,8.9,9.3,5.1
tt0170841,7.3,222,7.5,8,7.2,8.1,2.8
tt0170987,6.9,182,7.3,7,6.7,7.7,5.5
tt0171049,3.7,1194,3.7,3,3.8,3.8,3.8
tt0171063,6.4,178,7.2,8,6.2,6.6,4.2
tt0171084,3.5,163,4,3,3.4,3,2.9
tt0171089,4.2,789,4.7,5,4.3,4.7,3.8
tt0171091,7.1,156,7.5,8,7,7,4
tt0171135,5.8,866,6.1,6,5.8,5.8,5.4
tt0171151,6,108,5.5,5,6.1,,4.3
tt0171199,7.1,318,7.2,8,6.9,7.8,4
tt0171227,3.9,1289,3.9,4,4,3.4,4.4
tt0171234,5.4,118,6.2,6,5.5,6,7
tt0171245,4.6,110,4.8,5,4.5,6.8,3.8
tt0171261,6.5,103,6.7,7,6.4,6.7,7
tt0171308,4.8,209,5.2,5,4.8,4.6,4.6
tt0171311,5.7,195,6.4,6,5.1,6.7,5.3
tt0171319,3.6,519,3.9,3,3.6,2.3,3.5
tt0171326,4.1,434,4.7,4,4.2,3.9,4
tt0171339,3.1,101,4.5,3,2.6,5.5,2.8
tt0171340,6.7,397,7.3,8,6.5,6.1,6
tt0171343,7.8,661,8,8,7.7,8,6
tt0171344,5.5,153,5.6,6,5.4,6.4,5.7
tt0171356,5.7,6686,5.8,6,5.7,5.8,5.2
tt0171357,7.3,897,7.3,7,7.2,7.2,5.6
tt0171359,5.9,8825,6.1,6,5.9,6,5.6
tt0171363,5,68118,5,5,4.9,5.4,4.7
tt0171408,7.6,703,7.8,8,7.6,8,5.9
tt0171433,6.3,48337,6.6,7,6.3,6.4,6.1
tt0171444,6.9,246,7,7,7,7,5
tt0171465,4,230,4.7,4,3.9,6.4,4.1
tt0171474,6.8,146,7.1,7,6.7,7.4,6.3
tt0171497,3.6,105,4.6,4,3.8,2.5,4.5
tt0171512,4.7,255,4.8,5,4.6,4.5,3.9
tt0171515,7.1,106,7.7,8,6.4,7.8,2.8
tt0171518,7.3,234,7.8,8,7.2,7.4,3.7
tt0171564,7.5,126,8.3,10,7.5,4,1.6
tt0171576,5,716,5.3,5,4.9,5.3,5.2
tt0171580,6.1,32064,6.3,7,6.1,6,6
tt0171647,7.2,167,7.6,8,7,8.1,2.9
tt0171681,7.1,575,7.2,7,7,7.2,5.3
tt0171685,7.5,8017,7.6,8,7.5,7.5,6.7
tt0171688,6.9,306,7.1,7,6.8,7,6.4
tt0171698,6,1054,6.5,7,6,5.3,5.4
tt0171765,7,319,7.3,7,6.7,7.5,6.3
tt0171791,4.6,136,4.9,5,4.5,3,4.4
tt0171804,7.5,88372,7.6,8,7.4,7.8,6.9
tt0171812,7,271,7,7,7,6.1,5.2
tt0171825,3.6,287,5,4,3.6,3.2,4.3
tt0171841,3.9,212,4.5,4,3.7,3.6,4.2
tt0171851,5.8,2475,6.1,6,5.7,6.1,6
tt0171865,7.1,3823,7.3,8,7.1,6.9,5.8
tt0171869,7.1,304,7.3,7,7.1,7.5,4.7
tt0171874,7.1,120,7.4,8,7,7.7,4.5
tt0171889,3.2,106,4.2,4,3.4,1,3.4
tt0171922,7.7,943,7.9,8,7.7,8.1,4.9
tt0171928,6.7,1006,6.9,7,6.7,6.2,6.7
tt0171932,7,155,7.2,8,6.9,7.2,4.6
tt0171940,6.6,185,7,7,6.6,6.3,6
tt0171946,6.7,241,6.8,7,6.9,7.1,6.1
tt0172089,5.4,712,6.2,6,4.9,6.9,6.2
tt0172109,1.9,705,2.2,1,1.8,1.7,4.7
tt0172156,6.6,210737,6.7,7,6.6,6.6,5.6
tt0172170,4.7,179,5.6,5,4.7,5.2,4.4
tt0172175,4.4,113,4.9,5,4.5,4.3,3.5
tt0172184,3,1002,3.3,2,2.8,5.3,3.3
tt0172185,5.6,116,5.6,6,5.5,7,5.7
tt0172188,6.1,673,6.1,6,6,6,4.8
tt0172193,7,129,7.3,8,7,4.2,3.3
tt0172234,5.5,2452,6.9,7,5.5,4.9,5.5
tt0172300,5.9,767,6.4,6,5.5,7,6.3
tt0172329,6.8,161,7.2,7,6.9,6.5,3.5
tt0172396,7.1,20363,7.2,7,7,7.3,6.2
tt0172425,5,197,5.3,5,4.9,5.4,5.5
tt0172464,2.6,350,3.6,3,2.6,3,3.1
tt0172467,6.5,165,6.6,6,6.3,6.4,6.4
tt0172469,4.5,344,5,4.5,4.2,5.8,4.3
tt0172477,7.1,728,7.6,8,7,6.8,5.8
tt0172487,5.3,170,6.1,6,5.4,5.7,3.5
tt0172493,7.3,151511,7.5,8,7.1,7.7,6.7
tt0172495,8.5,1246752,8.5,9,8.6,8.3,8.1
tt0172515,5.5,606,5.8,6,5.5,6,5.6
tt0172518,5.6,582,5.9,6,5.6,5,4.4
tt0172519,4.2,2091,6.6,8,4.2,3.6,5.5
tt0172534,5.3,551,5.9,6,4.9,6.2,4.3
tt0172543,7.1,3198,7.3,7,7,7.2,6.3
tt0172574,4.6,376,5.4,5,4.4,4.4,5.5
tt0172610,4.6,632,4.8,5,4.6,5.5,4.6
tt0172619,4.1,102,4.7,4,4,4,4.2
tt0172627,4.9,5139,5.1,5,4.9,5,4.6
tt0172632,6.5,1432,6.7,7,6.5,6.4,6.4
tt0172643,6.8,150,7.2,8,6.8,6.7,3
tt0172669,4.2,3097,4.3,4,4.1,4.5,4.1
tt0172684,7.7,44295,8.1,8,7.6,7.9,5.3
tt0172699,4.7,186,5,5,4.4,5.6,4.4
tt0172704,3.2,531,3.7,3,3.1,3.5,3.4
tt0172708,7.4,232,8.1,9,7.1,7.7,4.8
tt0172711,5.9,581,6.5,6,5.9,6,5.9
tt0172726,6,3395,6.4,6,6,6.6,5.2
tt0172761,5.3,1912,5.5,6,5.2,5.5,5.6
tt0172776,8.5,1359,8.6,9,8.5,8.1,4.9
tt0172811,8.4,671,8.6,9,8.4,8.5,3.7
tt0172812,7.4,838,7.6,8,7.3,7.8,5.3
tt0172980,5.1,291,6.8,7,5.4,4.4,3.7
tt0172995,5.5,179,6.2,7,5.7,6.1,4.4
tt0173015,7,100,7.5,8,7,7.6,3.2
tt0173024,7.3,767,7.4,8,7.2,7.4,5.5
tt0173042,7.6,456,8.1,9,7.6,6,2.3
tt0173052,4.3,216,5,5,3.9,5,4.6
tt0173080,6.7,3744,7.1,7,6.7,7,6.2
tt0173081,6.7,2614,6.9,7,6.6,7.2,5.8
tt0173102,6.8,6831,7.7,8,6.8,6.5,5
tt0173114,3.5,115,4,4,3.5,3.7,4
tt0173156,4.8,108,6,6,4.8,4.8,3.2
tt0173167,4.9,223,5,5,4.8,4.3,4.3
tt0173171,5.6,407,5.6,6,5.6,5.7,5.6
tt0173173,6.3,169,6.6,6,6.1,6.5,6.1
tt0173227,6.6,102,7.5,8,6.5,6.8,2.8
tt0173235,3.8,101,5.2,5,3.8,10,3.8
tt0173240,6.6,124,7,7,6.5,7.3,4.3
tt0173256,5.8,215,6,6,5.8,5.6,5.5
tt0173279,7.4,165,7.6,8,7.4,6.7,4.2
tt0173283,6.6,965,7.1,7,6.7,5.4,6
tt0173298,5.7,137,5.9,6,5.5,6.9,6.4
tt0173369,4.9,804,5.8,6,4.3,6.8,5.3
tt0173374,7.2,271,7.9,9,6.4,8.7,3
tt0173387,6.1,157,6.4,7,6,6.9,6.1
tt0173390,6,751,6.3,6,5.9,6.1,5.8
tt0173450,4,111,3.1,2,4.1,5.5,4
tt0173498,5,222,5.2,5,5,5.2,4.6
tt0173568,6,358,7.2,8,5.8,10,6
tt0173615,7.1,143,8.2,10,6.8,8.1,2.2
tt0173642,6.9,171,7.1,7,7,6.7,4.4
tt0173671,6.5,135,6.8,7,6.3,7.2,7.2
tt0173675,7.1,294,7.5,8,7.1,7.1,4.2
tt0173682,2.5,261,2.9,1,2.4,2.4,3.6
tt0173701,6.1,111,6.4,6,6,6.1,5.3
tt0173714,7.7,3600,8,8,7.4,8.1,5.6
tt0173715,6.8,162,7.1,7,6.7,7.2,5.3
tt0173716,6.2,12837,6.4,7,6.2,6.4,5.6
tt0173750,7.9,683,8.1,8,7.8,8,3.9
tt0173774,6.4,131,6.7,7,6.2,6.9,6.2
tt0173794,2.6,126,3.2,3,2.5,2.8,3.2
tt0173807,3.7,295,3.9,4,3.7,4.6,3.6
tt0173821,5.9,250,7.3,8,5.8,6.3,5
tt0173840,6.4,78491,6.6,7,6.4,6.5,6.1
tt0173866,2.9,351,3.3,3,2.8,3.1,2.4
tt0173900,6.9,291,7.2,7,6.9,6.9,6
tt0173904,6.2,299,7.7,8,6,8,3.8
tt0173907,5.4,111,7.1,7,5.7,,4
tt0173910,5.8,585,6.4,6,5.4,6.3,4.8
tt0173931,7.2,145,7.2,8,7,8.1,3.6
tt0173943,6.5,188,6.9,7,5.6,7.6,5.2
tt0173945,6.6,146,7.2,8,6.6,6.5,4
tt0173956,8.5,260,8.7,10,8.2,8.7,2.2
tt0173957,5.1,608,5.6,6,5.1,5,5.1
tt0173999,7.1,434,7.3,7,6.8,7.3,6.3
tt0174003,5.1,127,6.3,7,5.5,,4.6
tt0174027,6.7,208,7,7,6.2,7.8,3.8
tt0174053,6.7,128,7.1,8,6.8,5.4,1.5
tt0174058,6.8,120,7.2,7.5,7.1,5.9,3.5
tt0174095,7.9,448,8.3,9,7.2,9,4.6
tt0174105,3.9,836,4.3,4,3.8,3.3,5
tt0174108,7,167,7.5,8,6.9,6.9,4
tt0174111,7.5,217,7.7,9,7.4,7.7,2.8
tt0174143,5,198,7.1,7,4.8,6,4.7
tt0174168,4.8,141,5.2,5,4.9,4.5,4.7
tt0174174,7.1,345,7.4,7,7,7.3,5.7
tt0174204,4.6,3206,4.6,5,4.6,4.7,4.6
tt0174207,7.3,304,7.2,7,7.1,8,4.9
tt0174224,6.6,230,6.6,7,6.5,5.7,6.4
tt0174227,6.3,154,6,6,6.3,6.3,5.4
tt0174240,6.9,360,7.3,8,6.9,7,5.3
tt0174255,4.1,813,4.2,4,4.1,4,3.6
tt0174268,6.5,3046,6.7,7,6.4,6.6,5.9
tt0174299,7.9,239,8.1,9,7.8,8.8,2.7
tt0174308,7.2,325,7.6,8,7,8.1,3.8
tt0174330,6.3,3789,6.4,7,6.2,6.5,6
tt0174336,4.5,3832,4.7,5,4.6,4.6,4.2
tt0174470,8.3,475,8.6,9,8.2,8.2,3.8
tt0174476,7.5,338,7.5,8,7.5,7.3,5.3
tt0174480,5.7,23732,5.7,6,5.6,5.8,4.9
tt0174481,6.9,352,7.4,8,6.9,7,2.8
tt0174521,6.7,100,7,7,6.6,6.5,6.5
tt0174640,6,356,6.3,7,6,6.3,5.6
tt0174658,4.2,102,4.4,3.5,3.9,4.6,4.1
tt0174685,2.2,3443,3.3,2,2.2,2.3,2.3
tt0174699,6.6,164,6.9,7,6.4,7.9,5.9
tt0174707,7.1,991,7.1,7,7,7.3,6.1
tt0174708,6.7,733,6.8,7,6.7,6.3,6.5
tt0174732,6.1,135,6.3,6,5.8,6.5,5.8
